date,Volume,VWAP,Open,Close,High,Low,Trades,SMA_20,SMA_50,SMA_100
2025-01-08,227349948.0,140.654,142.58,140.11,143.95,137.56,1983811,137.186,139.9633,132.15655
2025-01-10,207602514.0,135.9073,137.45,135.91,139.92,134.22,1832777,137.228,139.87109999999998,132.26985000000002
2025-01-13,204808914.0,131.9682,129.99,133.23,133.49,129.51,1886121,136.924,139.7107,132.30215
2025-01-14,195590485.0,132.285,136.05,131.76,136.38,130.05,1712995,136.64499999999998,139.55919999999998,132.34725
2025-01-15,185217338.0,134.8012,133.65,136.24,136.45,131.29,1417208,136.7445,139.6288,132.42465
2025-01-16,209235583.0,135.6817,138.64,133.57,138.75,133.49,1535426,136.82299999999998,139.5922,132.52295
2025-01-17,201188760.0,137.413,136.69,137.71,138.5,135.4649,1181517,137.189,139.62539999999998,132.60635
2025-01-21,197748985.0,140.1355,139.16,140.83,141.83,137.09,1541532,137.78500000000003,139.6438,132.75005000000002
2025-01-22,237651395.0,146.5478,144.66,147.07,147.79,143.67,1837719,138.60449999999997,139.673,132.93775
2025-01-23,155915549.0,145.849,145.05,147.22,147.23,143.72,1198401,139.2305,139.6398,133.15385
2025-01-24,234657635.0,144.4259,148.37,142.62,148.97,141.88,1737315,139.378,139.53959999999998,133.40415000000002
2025-01-27,818830895.0,121.4184,124.8,118.42,128.4,116.7,7844400,138.288,139.00279999999998,133.39465
2025-01-28,579666350.0,123.7213,121.81,128.99,129.0,116.25,4800280,137.74099999999999,138.61679999999998,133.60455
2025-01-29,467120640.0,123.3634,126.5,123.7,126.89,120.05,3656028,137.0755,138.1654,133.77945
2025-01-30,392925469.0,121.5534,123.1,124.65,125.0,118.1,3255609,136.43349999999998,137.7232,133.95385
2025-01-31,390372899.0,123.4788,123.78,120.07,127.85,119.19,2869782,135.7225,137.285,134.12625
2025-02-03,371235677.0,116.1012,114.75,116.66,118.57,113.01,3400289,134.64,136.81519999999998,134.22815
2025-02-04,256550040.0,119.0192,116.96,118.65,121.2,116.7,1841343,133.349,136.248,134.33365
2025-02-05,263110629.0,123.0801,121.76,124.83,125.0,120.76,1968160,132.11899999999997,135.8268,134.41285
2025-02-06,251483574.0,127.3498,127.42,128.68,128.77,125.21,1856074,131.546,135.467,134.50825
2025-02-07,228186298.0,129.0684,129.22,129.84,130.37,125.0,1778853,131.03249999999997,135.2248,134.61565000000002
2025-02-10,216989086.0,133.6324,130.09,133.57,135.0,129.96,1658356,130.9155,135.1758,134.78355
2025-02-11,178902379.0,133.1243,132.58,132.8,134.48,131.02,1292631,130.894,135.0934,134.95565
2025-02-12,160278552.0,131.1577,130.02,131.14,132.24,129.08,1245659,130.863,135.0094,135.13335
2025-02-13,197429975.0,134.677,131.555,135.29,136.5,131.17,1474254,130.8155,134.9502,135.30755
2025-02-14,195479557.0,137.5593,136.48,138.85,139.25,135.5,1410264,131.0795,134.9546,135.53605
2025-02-18,219176627.0,140.4075,141.27,139.4,143.44,137.925,1648114,131.16400000000002,134.9374,135.76745
2025-02-19,167536006.0,139.6632,139.51,139.23,141.36,137.22,1208219,131.084,134.8192,135.95105
2025-02-20,143903583.0,139.1582,140.03,140.11,140.66,136.7901,1109777,130.73600000000002,134.7202,136.11705
2025-02-21,228217585.0,137.2559,140.04,134.43,141.46,134.03,1612386,130.0965,134.56,136.22095
2025-02-24,251381137.0,133.3493,136.56,130.28,138.59,130.08,1967950,129.4795,134.3894,136.30975
2025-02-25,271428711.0,127.5477,129.98,126.63,130.2,124.44,2393749,129.89,134.2206,136.36165
2025-02-26,322553814.0,131.1421,129.985,131.28,133.73,128.49,2474759,130.0045,134.06,136.50445000000002
2025-02-27,443175846.0,125.9368,135.0,120.15,135.01,120.01,3751272,129.827,133.71620000000001,136.51745
2025-02-28,389091145.0,121.4271,118.02,124.92,125.09,116.4,3060607,129.84050000000002,133.52960000000002,136.53815
2025-03-03,411381373.0,116.8892,123.51,114.06,123.7,112.28,3664170,129.54000000000002,133.17079999999999,136.42955
2025-03-04,398163305.0,114.5249,110.645,115.99,119.31,110.11,3345028,129.50650000000002,132.88279999999997,136.31225
2025-03-05,284337886.0,116.6088,117.58,117.3,118.2781,114.51,2170862,129.43900000000002,132.6506,136.15635
2025-03-06,321181861.0,112.2833,113.53,110.57,115.35,110.22,2756085,128.726,132.24839999999998,135.93555
2025-03-07,341755468.0,111.0191,111.25,112.69,113.48,107.56,2969276,127.92649999999999,131.8082,135.71435
2025-03-10,366487363.0,107.644,109.9,106.98,111.85,105.46,3278111,126.7835,131.15439999999998,135.43615
2025-03-11,354865692.0,108.9351,106.99,108.76,112.236,104.77,3051235,125.543,130.5252,135.14305000000002
2025-03-12,323857454.0,115.1316,114.12,115.74,116.76,112.88,2583514,124.68999999999998,130.04139999999998,134.98445
2025-03-13,299033131.0,116.0206,117.03,115.58,117.76,113.79,2246590,123.91199999999999,129.6128,134.78305
2025-03-14,277593455.0,120.5099,118.61,121.67,121.88,118.15,1948613,123.231,129.2964,134.63045
2025-03-17,255501481.0,120.1355,122.74,119.53,122.89,118.03,1950225,122.26500000000001,129.0012,134.44574999999998
2025-03-18,299686944.0,116.4674,118.0,115.43,119.02,114.54,2211483,121.06649999999999,128.5436,134.16295
2025-03-19,273426225.0,117.8517,117.27,117.52,120.445,115.68,1865150,119.981,128.0046,133.90225
2025-03-20,248829749.0,118.6396,116.55,118.53,120.2,116.47,1579521,118.902,127.3866,133.69195000000002
2025-03-21,266498528.0,117.0709,116.94,117.7,117.99,115.42,1393384,118.0655,126.93779999999998,133.46484999999998
2025-03-24,228452534.0,121.2133,119.88,121.41,122.22,119.34,1481319,117.62199999999999,126.56380000000001,133.26355
2025-03-25,167447198.0,120.3559,120.545,120.69,121.29,118.92,1190382,117.325,126.2594,133.06525
2025-03-26,296431667.0,114.7507,118.73,113.76,118.84,112.71,2420079,116.449,125.87,132.79035
2025-03-27,236902055.0,112.2753,111.35,111.43,114.45,110.66,1790812,116.01299999999999,125.46340000000001,132.5113
2025-03-28,229872549.0,110.1685,111.485,109.67,112.87,109.0701,1847538,115.25049999999999,124.93199999999999,132.28040000000001
2025-03-31,299212653.0,106.1724,105.13,108.38,110.955,103.65,2328692,114.9665,124.4282,132.0102
2025-04-01,222614034.0,108.67,108.515,110.15,110.2,106.47,1780615,114.67450000000001,123.87700000000001,131.75119999999998
2025-04-02,220601243.0,109.5028,107.29,110.42,111.98,106.79,1721288,114.3305,123.26880000000001,131.4563
2025-04-03,338769412.0,103.3634,103.51,101.8,105.63,101.6,3041140,113.89200000000001,122.3634,131.0182
2025-04-04,532273810.0,95.3341,98.91,94.31,100.13,92.11,4607015,112.973,121.3052,130.4725
2025-04-07,611041347.0,94.8997,87.46,97.64,101.75,86.62,5164576,112.50600000000001,120.4056,129.9726
2025-04-08,476243392.0,100.8254,103.805,96.3,105.85,94.46,3957084,111.883,119.9632,129.483
2025-04-09,612918336.0,106.7507,98.89,114.33,115.1,97.5301,4970682,111.8125,119.67,129.1434
2025-04-10,437812353.0,107.6506,109.37,107.57,110.86,99.15,3646231,111.412,119.3474,128.75639999999999
2025-04-11,313417265.0,109.8123,108.5,110.93,111.5499,107.48,2349313,110.875,119.073,128.3981
2025-04-14,264705049.0,111.5964,114.11,110.71,114.29,109.07,2091367,110.434,118.8858,128.0854
2025-04-15,228966900.0,111.6971,110.97,112.2,113.615,110.5,1711150,110.27250000000001,118.79660000000001,127.80590000000001
2025-04-16,397016870.0,103.8278,104.55,104.49,106.79,100.45,2997727,109.62100000000001,118.5134,127.38069999999999
2025-04-17,292517465.0,101.6537,104.45,101.49,104.47,100.05,1987627,108.769,118.0466,126.9367
2025-04-21,288501136.0,96.4951,98.77,96.91,99.44,95.04,2351668,107.7295,117.4112,126.4391
2025-04-22,241004784.0,98.7544,98.78,98.89,99.811,97.28,1773406,106.60350000000001,116.79220000000001,126.00849999999998
2025-04-23,247525971.0,103.48,104.52,102.71,104.8,102.02,2016301,105.70450000000001,116.175,125.67540000000001
2025-04-24,220815041.0,105.4923,103.475,106.43,106.54,103.11,1528996,105.338,115.64759999999998,125.3705
2025-04-25,251064672.0,109.5283,106.85,111.01,111.92,105.73,1849919,105.31699999999998,115.245,125.12720000000002
2025-04-28,207708479.0,108.0332,109.69,108.73,110.3699,106.02,1513027,105.27000000000001,114.7138,124.83200000000001
2025-04-29,170444263.0,108.9227,107.67,109.02,110.1999,107.44,1235756,105.30199999999999,114.1172,124.5359
2025-04-30,235044611.0,107.2626,104.47,108.92,108.92,104.08,1634087,105.2405,113.5076,124.2225
2025-05-01,236121507.0,113.1112,113.08,111.61,114.94,111.3,1766590,105.3,112.9552,123.88719999999999
2025-05-02,190194778.0,114.3678,114.18,114.5,115.4,113.37,1398564,105.93499999999999,112.443,123.5816
2025-05-05,133163241.0,113.8042,112.905,113.82,114.665,112.66,965139,106.9105,112.0308,123.29539999999999
2025-05-06,158525621.0,112.9631,111.48,113.54,114.74,110.822,1085874,107.7055,111.696,123.04270000000001
2025-05-07,207827821.0,114.703,113.045,117.06,117.68,112.2818,1511659,108.7435,111.5046,122.8626
2025-05-08,198428122.0,117.6204,118.25,117.37,118.68,115.85,1477589,108.8955,111.22640000000001,122.6432
2025-05-09,132972189.0,116.7184,117.35,116.65,118.23,115.21,1062245,109.3495,111.15639999999999,122.43629999999999
2025-05-12,225023345.0,122.1084,121.97,123.0,123.0,120.28,1681722,109.953,111.118,122.32379999999999
2025-05-13,330430105.0,129.169,124.98,129.93,131.2189,124.47,2570463,110.91399999999999,111.43540000000002,122.3031
2025-05-14,281180830.0,134.158,133.195,135.34,135.435,131.68,2234234,112.071,111.8224,122.3526
2025-05-15,226632563.0,134.5073,134.295,134.83,136.3,132.66,1837533,113.588,112.17300000000002,122.4118
2025-05-16,226542451.0,135.2387,136.22,135.4,136.35,133.46,1596615,115.2835,112.6696,122.459
2025-05-19,193154571.0,134.7237,132.39,135.57,135.87,132.39,1473589,117.21650000000002,113.12719999999999,122.46770000000001
2025-05-20,161514247.0,133.8287,134.29,134.38,134.58,132.62,1239389,118.99099999999999,113.6752,122.41480000000001
2025-05-21,270608738.0,133.9106,133.06,131.8,137.4,130.59,2066168,120.4455,114.13600000000001,122.33059999999999
2025-05-22,187343954.0,133.117,132.23,132.83,134.25,131.55,1424631,121.7655,114.4778,122.25959999999999
2025-05-23,198821324.0,131.0823,130.0,131.29,132.68,129.16,1609459,122.77950000000001,114.792,122.20240000000001
2025-05-27,192953613.0,135.0118,134.15,135.5,135.66,133.31,1516016,124.11800000000001,115.0686,122.1825
2025-05-28,304021146.0,136.8472,136.025,134.81,137.25,134.79,2340157,125.4075,115.3742,122.1877
2025-05-29,370615167.0,140.642,142.245,139.19,143.49,137.91,2927744,126.921,115.8494,122.19650000000001
2025-05-30,333170851.0,135.4877,138.715,135.13,139.62,132.92,2308966,128.097,116.2016,122.1031
2025-06-02,197663116.0,137.0283,135.49,137.38,138.12,135.4,1475418,129.241,116.57860000000001,121.98259999999999
2025-06-03,225578783.0,140.8842,138.78,141.22,142.0,137.95,1702343,130.611,117.04900000000002,121.99340000000001
2025-06-04,167120819.0,141.3127,142.19,141.92,142.39,139.545,1315997,132.03,117.4592,122.0115
2025-06-05,232410759.0,141.3967,142.17,139.99,144.0,138.83,1874299,133.17649999999998,117.8452,122.0523
2025-06-06,153986153.0,142.1551,142.51,141.72,143.27,141.51,1312670,134.394,118.40439999999998,122.13719999999999
2025-06-09,185114494.0,143.2169,143.19,142.63,145.0,141.94,1524850,135.693,119.0284,122.2459
2025-06-10,155881897.0,143.0962,142.69,143.96,144.29,141.525,1257371,136.741,119.7142,122.3231
2025-06-11,167694044.0,143.4853,144.61,142.83,144.99,141.87,1429440,137.38600000000002,120.4032,122.4157
2025-06-12,162364991.0,144.2469,141.97,145.0,145.0,141.85,1303436,137.869,121.10019999999999,122.4886
2025-06-13,180820565.0,142.3023,142.48,141.97,143.58,140.855,1479208,138.226,121.73119999999999,122.5
2025-06-16,183133666.0,144.8995,143.345,144.69,146.175,143.2001,1517104,138.6905,122.58900000000001,122.47619999999999
2025-06-17,139108000.0,144.4918,144.49,144.12,145.22,143.78,1141208,139.118,123.5852,122.4452
2025-06-18,161494121.0,144.9758,144.005,145.48,145.65,143.12,1201971,139.673,124.54199999999999,122.4738
2025-06-20,242956157.0,144.2952,145.45,143.85,146.2,142.65,1438639,140.2755,125.49300000000001,122.7281
2025-06-23,154308941.0,143.7706,142.5,144.17,144.78,142.03,1320018,140.8425,126.08980000000001,122.87989999999999
2025-06-24,187566121.0,147.1933,145.56,147.9,147.96,145.5,1346281,141.673,126.8964,123.12190000000001
2025-06-25,269146471.0,152.4376,149.27,154.31,154.45,149.26,2184995,142.6135,127.76400000000001,123.41850000000001
2025-06-26,198145746.0,155.5436,155.975,155.02,156.715,154.0,1690317,143.624,128.6502,123.76799999999999
2025-06-27,263234539.0,157.1898,156.04,157.75,158.71,155.255,1716736,144.552,129.56119999999999,124.1789
2025-06-30,194580316.0,157.6616,158.4,157.99,158.66,155.96,1378079,145.695,130.63119999999998,124.5723
2025-07-01,213143621.0,153.9516,156.29,153.3,157.2,151.49,1737082,146.49099999999999,131.6674,124.85700000000001
2025-07-02,171224111.0,156.296,152.98,157.25,157.6,152.97,1372619,147.2925,132.8742,125.1427
2025-07-03,143716055.0,159.371,158.37,159.34,160.98,157.77,1132040,148.1635,134.0832,125.4377
2025-07-07,140138975.0,158.2928,158.2,158.24,159.31,157.342,1224694,149.07600000000002,135.19379999999998,125.68440000000001
2025-07-08,138133025.0,159.4709,159.33,160.0,160.22,158.39,1122687,149.99,136.2652,125.95640000000002
2025-07-09,183656443.0,163.0483,161.22,162.88,164.42,161.16,1498691,151.0025,137.3026,126.2738
2025-07-10,167704075.0,163.3578,164.32,164.1,164.5,161.61,1476840,152.00949999999997,138.41,126.56190000000001
2025-07-11,193633263.0,165.9535,163.715,164.92,167.89,163.47,1615907,153.11399999999998,139.52800000000002,126.82260000000001
2025-07-14,136975754.0,164.2747,165.37,164.07,165.49,162.02,1358105,154.0675,140.631,127.0693
2025-07-15,230627350.0,170.9333,171.19,170.7,172.4,169.195,2183797,155.504,141.8128,127.38400000000001
2025-07-16,158831509.0,170.5912,171.06,171.37,171.75,168.9,1514668,156.83800000000002,142.9502,127.6966
2025-07-17,160841119.0,173.0364,172.02,173.0,174.16,170.83,1533394,158.282,144.13379999999998,128.0823
2025-07-18,146456416.0,172.5624,173.64,172.41,174.25,171.26,1302166,159.6285,145.31119999999999,128.50359999999998
2025-07-21,123126136.0,172.206,172.75,171.38,173.38,171.0,1178507,161.00500000000002,146.3976,128.9511
2025-07-22,193114327.0,167.456,171.34,167.03,171.39,164.58,1953391,162.148,147.3908,129.30859999999998
2025-07-23,154082197.0,169.7986,169.53,170.78,171.26,167.97,1400560,163.292,148.4734,129.8149
2025-07-24,128984628.0,173.0158,172.44,173.74,173.83,171.3,1170230,164.2635,149.4882,130.3031
2025-07-25,122316792.0,173.8632,173.61,173.5,174.72,172.96,1042861,165.1875,150.3596,130.8975
2025-07-28,140023521.0,175.5154,174.02,176.75,177.0,173.97,1198494,166.1375,151.1878,131.5051
2025-07-29,154077512.0,177.0364,177.96,175.51,179.38,175.02,1429004,167.0135,152.0014,132.0872
2025-07-30,174312208.0,178.864,176.51,179.27,179.89,176.04,1587077,168.312,152.87879999999998,132.7742
2025-07-31,221685446.0,179.6528,182.9,177.87,183.3,175.93,1998696,169.34300000000002,153.72480000000002,133.42600000000002
2025-08-01,204528985.0,173.8656,174.09,173.72,176.54,170.89,2249947,170.06199999999998,154.5116,134.0934
2025-08-04,148174609.0,178.3605,175.16,180.0,180.2,174.52,1439334,171.15,155.4756,134.8058
2025-08-05,156407621.0,178.2175,179.62,178.26,180.26,175.9,1524707,172.063,156.3842,135.43099999999998
2025-08-06,137192265.0,178.5055,176.325,179.42,179.9,176.25,1293254,172.89000000000001,157.3468,136.06939999999997
2025-08-07,151878365.0,181.316,181.57,180.77,183.88,178.795,1473526,173.7235,158.2522,136.66039999999998
2025-08-08,123396679.0,182.4113,181.55,182.7,183.3,180.4,1165166,174.6125,159.21,137.2921
2025-08-11,138323191.0,182.5374,182.05,182.06,183.84,180.25,1353390,175.512,160.0674,137.9584
2025-08-12,145729202.0,182.0736,182.96,183.16,184.48,179.46,1405944,176.13500000000002,161.028,138.6148
2025-08-13,179871724.0,181.4275,182.615,181.59,183.97,179.35,1728366,176.646,161.91219999999998,139.2454
2025-08-14,129553959.0,181.7677,179.75,182.02,183.02,179.46,1250340,177.09699999999998,162.7282,139.8886
2025-08-15,156602161.0,179.9164,181.88,180.45,181.9,178.0417,1419301,177.499,163.49880000000002,140.47899999999998
2025-08-18,132007959.0,181.8389,180.6,182.01,182.9375,180.59,1168938,178.0305,164.33919999999998,141.0922
2025-08-19,185229219.0,177.7826,182.43,175.64,182.5,175.49,1951842,178.461,165.01760000000002,141.711
2025-08-20,215142725.0,172.5734,175.165,175.4,176.0,168.801,2388144,178.69199999999998,165.673,142.3507
2025-08-21,140040850.0,175.1073,174.85,174.98,176.9,173.81,1256591,178.754,166.2934,143.00379999999998
2025-08-22,172789427.0,176.7929,172.61,177.99,178.59,171.2,1562775,178.9785,166.9966,143.69989999999999
2025-08-25,163012789.0,180.0269,178.35,179.81,181.91,176.57,1505102,179.13150000000002,167.69279999999998,144.3965
2025-08-26,168688186.0,181.2551,180.055,181.77,182.39,178.81,1306126,179.4445,168.48879999999997,145.11
2025-08-27,235518949.0,180.5257,181.98,181.6,182.49,179.1,2197550,179.56099999999998,169.227,145.908
2025-08-28,281787824.0,179.8145,180.82,180.17,184.47,176.41,2761160,179.676,169.94799999999998,146.7666
2025-08-29,243257873.0,174.5406,178.11,174.18,178.15,173.145,2419823,179.699,170.52200000000002,147.532
